order_id,order_date,customer_id,product_id,city,region,category,sub_category,sales,quantity,discount,profit
12647,2024-11-14,C4601,P2303,Guwahati,East,Books,Non-Fiction,311152.5,5,10,61304.08
12648,2024-09-02,C911,P3718,Surat,West,Clothing,Women's Wear,202651.05,3,15,41796.68
12649,2025-04-07,C357,P2489,Bhubaneswar,East,Toys,Puzzle,337581.75,5,15,66149.91
12650,2023-10-22,C2695,P498,Ranchi,East,Electronics,Camera,55176.9,1,15,10151.81
12651,2023-10-05,C4701,P2013,Hyderabad,South,Kitchen,Microwave,166950.0,3,0,27964.98
12652,2025-08-23,C206,P3210,Surat,West,Groceries,Sugar,98892.0,4,0,12758.88
12653,2024-07-17,C3330,P2487,Surat,West,Toys,Puzzle,139308.8,4,20,26316.06
12654,2024-12-11,C4243,P987,Mumbai,West,Home Decor,Cushion,90024.0,3,20,20715.05
12655,2024-09-11,C1783,P1871,Amritsar,North,Beauty,Lipstick,132170.0,2,0,18277.29
12656,2024-04-02,C1674,P1116,Delhi,North,Sports,Dumbbells,20235.0,3,0,1635.15
12657,2024-09-21,C3421,P1126,Guwahati,East,Sports,Dumbbells,51031.2,3,20,6478.46
12658,2024-07-03,C2825,P928,Chandigarh,North,Home Decor,Cushion,100054.4,4,20,17424.82
12659,2025-06-07,C3029,P1211,Lucknow,North,Beauty,Face Cream,145482.0,3,0,17219.03
12660,2025-02-08,C871,P654,Surat,West,Home Decor,Clock,27314.4,1,5,6791.93
12661,2024-12-15,C1427,P20,Bangalore,South,Clothing,Accessories,36038.25,5,5,2277.92
12662,2025-08-06,C775,P1093,Patna,East,Sports,Dumbbells,71073.0,3,0,5631.97
12663,2025-09-05,C1585,P1668,Jaipur,North,Clothing,Kids Wear,755.25,3,5,40.74
12664,2024-10-18,C3315,P798,Goa,West,Kitchen,Cookware Set,180353.7,3,5,16601.59
12665,2025-07-20,C2751,P808,Ranchi,East,Kitchen,Cookware Set,22617.6,1,5,1518.06
12666,2024-11-18,C2251,P631,Chandigarh,North,Home Decor,Clock,140633.25,5,5,34618.19
12667,2024-04-30,C3669,P1969,Coimbatore,South,Clothing,Men's Wear,54397.0,1,5,8823.05
12668,2024-12-18,C2456,P961,Amritsar,North,Home Decor,Cushion,251334.8,4,15,25825.56
12669,2025-06-17,C2008,P1281,Jaipur,North,Books,Fiction,15103.1,2,5,1095.15
12670,2023-10-04,C1019,P3181,Surat,West,Groceries,Sugar,61466.0,1,0,11022.91
12671,2024-07-11,C2193,P2624,Lucknow,North,Kitchen,Refrigerator,233049.25,5,5,14776.65
12672,2025-01-23,C3928,P2820,Goa,West,Beauty,Shampoo,135218.0,2,15,19337.93
12673,2024-02-23,C1889,P814,Surat,West,Kitchen,Cookware Set,146071.05,3,5,13243.68
12674,2024-06-02,C2560,P3194,Bhubaneswar,East,Groceries,Sugar,74499.0,4,5,13964.94
12675,2025-04-15,C2306,P1534,Thiruvananthapuram,South,Electronics,Headphones,24645.0,1,0,3160.6
12676,2023-10-18,C2407,P1260,Amritsar,North,Books,Fiction,16551.0,3,0,1712.4
12677,2023-11-25,C435,P2843,Chandigarh,North,Clothing,Shoes,140908.5,5,10,14301.31
12678,2025-02-19,C1465,P490,Guwahati,East,Electronics,Camera,3832.3,2,5,425.59
12679,2025-07-09,C3713,P3553,Bhubaneswar,East,Home Decor,Wall Art,35824.5,2,5,6705.89
12680,2025-04-14,C958,P3772,Hyderabad,South,Sports,Yoga Mat,169216.0,4,0,30002.4
12681,2025-06-09,C323,P2819,Hyderabad,South,Beauty,Shampoo,15345.0,1,10,3206.58
12682,2024-03-08,C3490,P3471,Delhi,North,Home Decor,Vase,97323.7,2,5,20200.91
12683,2025-08-27,C846,P1208,Bhubaneswar,East,Beauty,Face Cream,235694.8,4,15,37328.96
12684,2025-05-15,C76,P2012,Goa,West,Kitchen,Microwave,69477.0,3,0,11470.59
12685,2025-02-20,C2159,P1247,Pune,West,Books,Fiction,199257.6,4,20,13101.97
12686,2024-11-19,C355,P3716,Lucknow,North,Clothing,Women's Wear,44737.2,3,15,9603.14
12687,2024-06-27,C3382,P979,Delhi,North,Home Decor,Cushion,54444.6,2,10,5481.82
12688,2025-03-12,C773,P488,Jaipur,North,Electronics,Camera,103364.0,5,20,12412.99
12689,2025-03-09,C2477,P2652,Bangalore,South,Kitchen,Refrigerator,40664.0,1,20,6427.61
12690,2024-11-07,C3179,P391,Ranchi,East,Toys,Board Game,66620.0,2,0,4069.39
12691,2025-02-12,C3814,P618,Bangalore,South,Home Decor,Clock,156422.4,4,20,37893.36
12692,2025-06-04,C191,P1856,Surat,West,Beauty,Lipstick,74564.0,4,0,14655.51
12693,2024-03-03,C3214,P1480,Mumbai,West,Electronics,Headphones,59436.0,3,0,13689.65
12694,2025-08-12,C1295,P2432,Surat,West,Beauty,Perfume,39672.0,3,5,8920.68
12695,2025-04-05,C1739,P763,Amritsar,North,Kitchen,Cookware Set,64222.2,2,10,11768.21
12696,2024-07-18,C36,P293,Hyderabad,South,Books,Biography,121696.8,3,20,16451.03
12697,2023-10-11,C4460,P2568,Ahmedabad,West,Toys,RC Car,51606.85,1,5,8692.8
12698,2025-04-09,C3543,P107,Ranchi,East,Toys,Action Figure,189788.0,4,0,37270.25
12699,2024-06-02,C4121,P2054,Surat,West,Kitchen,Microwave,33156.0,4,0,6814.28
12700,2025-07-05,C771,P3481,Coimbatore,South,Home Decor,Vase,63821.4,1,15,9266.54
12701,2025-10-02,C1821,P2773,Chandigarh,North,Beauty,Shampoo,284796.0,5,10,34565.09
12702,2024-10-05,C501,P3600,Goa,West,Home Decor,Wall Art,828.0,3,0,88.45
12703,2025-07-21,C3953,P1095,Ahmedabad,West,Sports,Dumbbells,61263.9,1,10,9417.67
12704,2024-11-20,C4162,P708,Ahmedabad,West,Books,Comics,77473.0,1,0,17602.81
12705,2025-06-06,C1811,P2833,Patna,East,Clothing,Shoes,21851.8,2,15,5341.2
12706,2025-04-01,C1673,P2711,Chandigarh,North,Groceries,Rice,236803.2,4,15,30264.37
12707,2024-10-17,C2089,P3652,Hyderabad,South,Groceries,Wheat,177862.5,3,15,38521.83
12708,2024-08-15,C190,P314,Pune,West,Books,Biography,52237.65,3,5,3191.91
12709,2025-03-05,C3378,P1525,Lucknow,North,Electronics,Headphones,167464.8,3,20,27314.23
12710,2023-12-24,C2530,P2067,Jaipur,North,Kitchen,Microwave,26831.1,3,15,2162.51
12711,2025-05-14,C1278,P1309,Coimbatore,South,Sports,Football,38327.75,1,5,7592.64
12712,2025-08-04,C379,P3758,Patna,East,Clothing,Women's Wear,101510.4,2,20,16629.78
12713,2025-02-07,C3208,P3578,Ranchi,East,Home Decor,Wall Art,23518.4,2,20,3438.62
12714,2024-02-03,C3847,P1407,Guwahati,East,Beauty,Foundation,58634.4,3,20,9573.53
12715,2025-05-31,C1087,P1556,Chandigarh,North,Kitchen,Juicer,96417.0,3,10,5780.97
12716,2024-01-01,C3802,P113,Delhi,North,Toys,Action Figure,80015.0,5,0,5568.38
12717,2024-03-29,C788,P1425,Chandigarh,North,Beauty,Foundation,62831.2,1,20,8239.7
12718,2024-02-02,C2590,P421,Hyderabad,South,Furniture,Cabinet,53432.7,1,15,8114.7
12719,2025-06-16,C4137,P1087,Hyderabad,South,Sports,Dumbbells,232816.5,5,10,22648.72
12720,2025-05-26,C4519,P1437,Chandigarh,North,Beauty,Foundation,88530.5,5,5,6937.95
12721,2024-09-20,C2382,P1593,Ranchi,East,Kitchen,Juicer,113510.0,2,0,11257.98
12722,2025-06-05,C4310,P3541,Kolkata,East,Home Decor,Wall Art,65015.1,1,10,9384.28
12723,2023-11-08,C1008,P361,Hyderabad,South,Toys,Board Game,167524.0,4,0,24231.61
12724,2025-04-19,C1187,P661,Coimbatore,South,Home Decor,Clock,14065.8,1,15,2099.9
12725,2024-11-19,C2897,P1190,Ahmedabad,West,Beauty,Face Cream,172902.0,3,0,38978.19
12726,2024-07-31,C802,P3310,Surat,West,Sports,Tennis Racket,68605.2,4,5,15558.14
12727,2025-05-10,C2529,P2589,Lucknow,North,Toys,RC Car,311072.0,4,0,54804.85
12728,2024-12-01,C3861,P1962,Bangalore,South,Clothing,Men's Wear,144557.7,3,5,20520.32
12729,2024-08-06,C1101,P1335,Chennai,South,Sports,Football,15831.2,1,20,3397.26
12730,2024-02-11,C4150,P551,Surat,West,Furniture,Chair,175950.0,5,15,20819.42
12731,2025-03-09,C3665,P2692,Chandigarh,North,Groceries,Rice,13461.3,1,10,911.03
12732,2024-08-10,C284,P1082,Coimbatore,South,Sports,Dumbbells,69931.8,2,10,12489.91
12733,2024-08-19,C1391,P2145,Thiruvananthapuram,South,Kitchen,Mixer Grinder,4054.5,5,10,598.77
12734,2025-08-06,C1809,P424,Goa,West,Furniture,Cabinet,213580.8,4,10,45762.29
12735,2024-05-16,C301,P3778,Hyderabad,South,Sports,Yoga Mat,199494.3,3,5,20730.07
12736,2024-01-20,C3767,P684,Guwahati,East,Home Decor,Clock,173572.6,4,5,15988.9
12737,2024-07-05,C2079,P3573,Ahmedabad,West,Home Decor,Wall Art,18905.95,1,5,3976.94
12738,2024-02-14,C1805,P2463,Delhi,North,Toys,Puzzle,54449.3,1,15,5391.39
12739,2024-08-17,C3433,P2064,Bhubaneswar,East,Kitchen,Microwave,113151.6,3,10,9104.49
12740,2024-03-24,C984,P2770,Chennai,South,Beauty,Shampoo,100827.2,2,20,16163.17
12741,2024-07-11,C2011,P398,Jaipur,North,Furniture,Cabinet,302160.0,5,20,19963.71
12742,2025-03-02,C2624,P2797,Ahmedabad,West,Beauty,Shampoo,165790.2,3,5,35707.25
12743,2024-01-24,C4493,P1323,Jaipur,North,Sports,Football,21175.5,5,5,3963.23
12744,2024-10-05,C372,P236,Bhubaneswar,East,Furniture,Bed,48225.6,1,15,7602.01
12745,2025-01-05,C1884,P1662,Coimbatore,South,Clothing,Kids Wear,20651.1,2,5,4118.7
12746,2025-06-27,C2993,P1375,Lucknow,North,Sports,Football,71441.1,1,10,6861.7
12747,2023-12-27,C2758,P521,Thiruvananthapuram,South,Electronics,Camera,53679.0,3,0,9265.29
12748,2024-06-13,C2327,P3356,Bangalore,South,Sports,Tennis Racket,63709.2,2,10,3898.41
12749,2025-06-30,C4791,P1792,Chennai,South,Electronics,Laptop,115381.8,3,10,22044.0
12750,2023-11-23,C1917,P854,Kolkata,East,Sports,Cricket Bat,27043.2,4,10,5996.3
12751,2024-03-29,C2090,P1771,Chennai,South,Home Decor,Lamp,53048.5,5,15,10930.92
12752,2024-07-29,C747,P2490,Patna,East,Toys,Puzzle,168753.9,3,15,39204.5
12753,2024-12-11,C4044,P724,Amritsar,North,Books,Comics,97430.4,4,15,5988.62
12754,2024-03-12,C2865,P916,Mumbai,West,Sports,Cricket Bat,133689.7,2,15,14603.2
12755,2024-08-26,C1944,P139,Amritsar,North,Toys,Action Figure,27890.0,5,0,1860.7
12756,2024-04-22,C1499,P1683,Chennai,South,Clothing,Kids Wear,83685.6,3,20,12244.9
12757,2025-04-20,C4029,P370,Ahmedabad,West,Toys,Board Game,145726.2,2,5,20448.21
12758,2024-07-22,C3705,P2783,Coimbatore,South,Beauty,Shampoo,97909.8,4,15,16843.38
12759,2024-04-24,C2316,P2660,Chandigarh,North,Kitchen,Refrigerator,32007.4,1,5,5869.21
12760,2024-06-15,C3177,P668,Mumbai,West,Home Decor,Clock,10839.2,1,20,677.38
12761,2024-02-23,C2945,P3276,Bhubaneswar,East,Furniture,Table,39927.9,3,15,3738.65
12762,2025-05-22,C1351,P114,Ranchi,East,Toys,Action Figure,250192.8,4,10,57427.33
12763,2024-01-29,C4359,P1713,Bhubaneswar,East,Home Decor,Lamp,92432.0,4,20,6688.35
12764,2024-02-01,C628,P3419,Jaipur,North,Books,Textbook,49852.2,1,5,3203.67
12765,2024-09-29,C3151,P2904,Ahmedabad,West,Electronics,Smartwatch,82840.8,3,20,20691.97
12766,2024-11-27,C4510,P3187,Bhubaneswar,East,Groceries,Sugar,171900.9,3,10,40093.57
12767,2023-12-20,C1118,P3357,Coimbatore,South,Sports,Tennis Racket,36420.8,1,15,6430.25
12768,2024-10-29,C4203,P1450,Pune,West,Beauty,Foundation,116707.5,3,10,19903.93
12769,2025-07-26,C1318,P158,Bhubaneswar,East,Furniture,Bed,2178.35,1,5,315.45
12770,2023-11-16,C3343,P2956,Patna,East,Electronics,Smartwatch,182029.5,3,5,21659.88
12771,2024-06-19,C2563,P1725,Hyderabad,South,Home Decor,Lamp,201297.0,4,15,49495.15
12772,2023-12-30,C3051,P3191,Bhubaneswar,East,Groceries,Sugar,338971.5,5,10,22101.23
12773,2025-01-28,C4739,P2325,Ranchi,East,Groceries,Oil,102217.6,4,15,12232.26
12774,2024-10-16,C3860,P2452,Hyderabad,South,Beauty,Perfume,56274.0,2,0,4871.14
12775,2023-11-13,C678,P2253,Mumbai,West,Books,Non-Fiction,18630.0,3,10,1718.23
12776,2025-09-17,C4835,P2641,Mumbai,West,Kitchen,Refrigerator,162657.6,3,20,14133.89
12777,2024-03-13,C1510,P1515,Ranchi,East,Electronics,Headphones,29130.35,1,15,5464.92
12778,2025-07-19,C1392,P938,Patna,East,Home Decor,Cushion,25508.45,1,5,6049.36
12779,2024-08-22,C1573,P3397,Lucknow,North,Books,Textbook,148505.6,4,20,11976.6
12780,2025-03-09,C1802,P1112,Pune,West,Sports,Dumbbells,65793.6,2,10,9508.9
12781,2024-03-10,C1277,P2857,Ranchi,East,Clothing,Shoes,43242.4,1,20,6551.31
12782,2024-01-11,C2649,P2050,Patna,East,Kitchen,Microwave,302863.5,5,10,39925.81
12783,2024-03-28,C4819,P1667,Guwahati,East,Clothing,Kids Wear,160882.05,3,15,16815.9
12784,2024-11-03,C4419,P2050,Guwahati,East,Kitchen,Microwave,18658.0,5,5,1585.91
12785,2024-10-26,C2546,P1530,Surat,West,Electronics,Headphones,141577.2,3,10,16774.17
12786,2025-02-27,C3368,P191,Bangalore,South,Furniture,Bed,5190.95,1,15,503.29
12787,2025-07-23,C72,P3234,Patna,East,Furniture,Table,37302.4,2,20,6239.05
12788,2024-07-08,C2476,P3249,Hyderabad,South,Furniture,Table,59273.1,3,10,14613.39
12789,2024-09-01,C4551,P1917,Pune,West,Beauty,Lipstick,161215.2,3,20,31723.28
12790,2025-05-07,C2054,P2211,Coimbatore,South,Electronics,Mobile,46161.0,1,10,4933.65
12791,2025-09-22,C2818,P169,Surat,West,Furniture,Bed,125881.2,2,10,15503.81
12792,2024-11-18,C1999,P849,Hyderabad,South,Kitchen,Cookware Set,197067.0,3,0,29277.87
12793,2024-12-19,C3692,P156,Pune,West,Furniture,Bed,361695.0,5,0,32722.88
12794,2024-04-05,C3967,P3691,Bangalore,South,Clothing,Women's Wear,120637.65,3,5,29672.69
12795,2025-05-01,C4167,P2715,Coimbatore,South,Groceries,Rice,52576.8,1,20,10497.94
12796,2024-04-13,C707,P2373,Amritsar,North,Groceries,Oil,91956.0,3,0,15507.65
12797,2025-02-02,C1696,P268,Patna,East,Books,Biography,238900.0,5,0,15423.74
12798,2024-10-25,C1358,P2631,Lucknow,North,Kitchen,Refrigerator,76150.4,4,20,10882.58
12799,2023-10-22,C374,P3769,Patna,East,Sports,Yoga Mat,123523.7,2,15,13667.36
12800,2025-09-10,C1410,P3621,Surat,West,Groceries,Wheat,54500.3,2,15,6296.6
12801,2024-08-02,C2252,P70,Thiruvananthapuram,South,Clothing,Accessories,24306.0,1,0,1504.88
12802,2024-08-26,C2403,P2265,Chandigarh,North,Books,Non-Fiction,59337.0,2,5,6148.85
12803,2023-11-26,C4754,P3687,Thiruvananthapuram,South,Clothing,Women's Wear,104158.0,2,0,18154.93
12804,2024-12-05,C3535,P304,Hyderabad,South,Books,Biography,161047.2,3,20,16390.92
12805,2024-08-09,C3415,P1210,Goa,West,Beauty,Face Cream,280138.5,5,10,64872.65
12806,2025-07-28,C4656,P2957,Thiruvananthapuram,South,Electronics,Smartwatch,315925.0,5,0,77192.1
12807,2024-05-25,C2889,P2428,Mumbai,West,Beauty,Perfume,61295.4,3,10,5406.59
12808,2024-12-06,C1338,P1717,Surat,West,Home Decor,Lamp,63654.0,3,0,14559.87
12809,2024-02-09,C1220,P3431,Ranchi,East,Books,Textbook,133104.9,2,15,30382.28
12810,2024-07-15,C344,P238,Chandigarh,North,Books,Biography,62236.8,2,20,5609.48
12811,2024-03-09,C126,P359,Kolkata,East,Toys,Board Game,226839.6,4,10,28396.71
12812,2025-03-21,C2077,P321,Goa,West,Toys,Board Game,87580.0,5,0,5739.45
12813,2024-05-15,C4335,P1451,Mumbai,West,Beauty,Foundation,33504.0,2,20,6526.84
12814,2024-09-14,C827,P1857,Pune,West,Beauty,Lipstick,105305.0,5,0,26266.08
12815,2025-08-03,C874,P1727,Delhi,North,Home Decor,Lamp,45667.2,4,20,7422.94
12816,2024-05-30,C1382,P760,Hyderabad,South,Books,Comics,48281.4,2,10,3861.9
12817,2025-07-10,C1881,P393,Hyderabad,South,Toys,Board Game,131278.6,2,5,21514.99
12818,2024-07-03,C3116,P3762,Bhubaneswar,East,Sports,Yoga Mat,80216.0,2,20,19471.18
12819,2025-06-07,C2329,P1887,Delhi,North,Beauty,Lipstick,308624.0,5,20,23072.14
12820,2025-05-05,C493,P3621,Pune,West,Groceries,Wheat,174399.6,3,15,33573.54
12821,2024-05-10,C4685,P3186,Chandigarh,North,Groceries,Sugar,285570.0,4,5,24832.66
12822,2024-04-19,C2952,P3016,Goa,West,Furniture,Sofa,122782.4,2,20,30597.08
12823,2024-07-22,C4779,P1780,Lucknow,North,Electronics,Laptop,192312.0,5,20,29710.68
12824,2024-07-22,C1807,P446,Amritsar,North,Furniture,Cabinet,118064.0,5,20,12228.11
12825,2023-10-17,C4251,P3035,Ahmedabad,West,Furniture,Sofa,187120.0,5,20,19707.69
12826,2024-09-04,C4113,P1548,Pune,West,Kitchen,Juicer,245214.0,5,10,17202.81
12827,2023-12-11,C1063,P1110,Ahmedabad,West,Sports,Dumbbells,31770.4,1,20,2726.18
12828,2024-07-04,C2991,P1899,Pune,West,Beauty,Lipstick,37337.6,1,20,6223.77
12829,2024-01-28,C898,P3,Thiruvananthapuram,South,Clothing,Accessories,110075.0,2,15,8621.01
12830,2024-01-29,C3800,P2164,Coimbatore,South,Electronics,Mobile,64459.0,1,0,6411.07
12831,2024-04-13,C86,P1554,Thiruvananthapuram,South,Kitchen,Juicer,133492.5,5,10,7030.11
12832,2024-03-11,C3000,P1217,Bangalore,South,Beauty,Face Cream,56215.0,1,0,13489.94
12833,2023-10-24,C3806,P1999,Mumbai,West,Kitchen,Microwave,316141.0,5,5,21382.75
12834,2025-03-09,C2171,P974,Ahmedabad,West,Home Decor,Cushion,237644.0,4,0,13844.33
12835,2024-11-19,C541,P3416,Bangalore,South,Books,Textbook,318150.0,5,0,61460.96
12836,2024-04-05,C2245,P871,Chandigarh,North,Sports,Cricket Bat,17370.6,3,15,4006.36
12837,2024-02-05,C2466,P669,Bhubaneswar,East,Home Decor,Clock,145377.2,4,15,29116.4
12838,2024-02-20,C3229,P3826,Surat,West,Sports,Yoga Mat,160963.2,4,10,22376.28
12839,2024-09-09,C3638,P2735,Goa,West,Groceries,Rice,198553.8,4,5,18049.25
12840,2023-12-31,C2737,P1867,Ranchi,East,Beauty,Lipstick,155492.0,2,0,14907.76
12841,2024-12-16,C3455,P601,Delhi,North,Furniture,Chair,63597.85,1,15,12212.62
12842,2025-04-09,C1135,P2582,Surat,West,Toys,RC Car,239472.0,3,0,19156.55
12843,2025-09-06,C176,P3119,Patna,East,Groceries,Spices,274590.0,5,10,67381.45
12844,2024-04-19,C1117,P1346,Guwahati,East,Sports,Football,2187.0,1,10,202.04
12845,2024-10-07,C2726,P130,Ranchi,East,Toys,Action Figure,195252.0,5,20,44790.89
12846,2024-08-31,C1947,P349,Chennai,South,Toys,Board Game,341534.5,5,5,17532.09
12847,2025-04-14,C1550,P1992,Guwahati,East,Clothing,Men's Wear,87640.35,3,5,10467.13
12848,2025-03-16,C2756,P327,Chandigarh,North,Toys,Board Game,110514.45,3,15,7595.13
12849,2025-04-14,C85,P1621,Thiruvananthapuram,South,Clothing,Kids Wear,18453.5,5,15,1982.56
12850,2024-11-26,C347,P2848,Guwahati,East,Clothing,Shoes,156887.75,5,5,30861.53
12851,2025-01-04,C597,P3328,Mumbai,West,Sports,Tennis Racket,34538.0,1,0,8013.12
12852,2023-12-02,C2104,P3546,Guwahati,East,Home Decor,Wall Art,15415.6,4,15,3687.0
12853,2023-10-22,C2505,P2243,Chennai,South,Books,Non-Fiction,94665.6,2,20,17648.65
12854,2025-01-18,C1858,P864,Bangalore,South,Sports,Cricket Bat,47150.35,1,15,6828.73
12855,2025-02-19,C3549,P336,Bangalore,South,Toys,Board Game,5937.3,3,10,1434.68
12856,2024-09-29,C267,P1127,Hyderabad,South,Sports,Dumbbells,254800.0,4,0,19752.17
12857,2025-07-21,C1574,P2886,Coimbatore,South,Clothing,Shoes,128109.6,2,10,7863.75
12858,2025-05-24,C4228,P2590,Chandigarh,North,Toys,RC Car,254768.4,4,10,19022.63
12859,2025-08-08,C3357,P2056,Hyderabad,South,Kitchen,Microwave,116325.6,3,20,5982.56
12860,2024-05-11,C2648,P1669,Hyderabad,South,Clothing,Kids Wear,87490.8,3,10,13642.6
12861,2023-11-27,C3897,P1362,Amritsar,North,Sports,Football,109029.6,3,20,24555.19
12862,2025-07-14,C3749,P3487,Chennai,South,Home Decor,Vase,48883.2,3,20,3433.28
12863,2024-09-30,C2139,P1802,Amritsar,North,Electronics,Laptop,184730.4,3,20,18623.33
12864,2024-02-13,C4334,P338,Surat,West,Toys,Board Game,958.8,3,15,168.75
12865,2025-08-13,C3875,P3372,Surat,West,Books,Textbook,29649.7,2,15,3391.88
12866,2025-05-25,C3381,P597,Guwahati,East,Furniture,Chair,159052.8,3,5,30452.8
12867,2024-07-03,C2425,P2381,Ahmedabad,West,Groceries,Oil,59925.6,2,10,10676.52
12868,2023-11-15,C2705,P467,Surat,West,Furniture,Cabinet,190132.0,4,0,26592.55
12869,2025-02-08,C2561,P1511,Coimbatore,South,Electronics,Headphones,215953.2,4,10,51316.84
12870,2024-10-07,C2474,P533,Bangalore,South,Electronics,Camera,33841.05,1,15,6866.96
12871,2024-11-17,C3434,P2617,Jaipur,North,Kitchen,Refrigerator,1056.0,2,20,89.97
12872,2023-11-11,C4796,P1053,Hyderabad,South,Toys,Doll,76552.0,2,0,12371.69
12873,2025-06-01,C623,P2035,Amritsar,North,Kitchen,Microwave,42104.75,5,15,9512.34
12874,2025-04-22,C2039,P1568,Patna,East,Kitchen,Juicer,127115.8,4,15,30152.93
12875,2024-10-06,C2238,P1301,Chandigarh,North,Books,Fiction,271760.4,4,10,27433.78
12876,2025-07-24,C2434,P2988,Chennai,South,Furniture,Sofa,126726.4,2,20,17506.09
12877,2025-03-24,C1915,P3031,Thiruvananthapuram,South,Furniture,Sofa,2679.2,4,15,444.51
12878,2025-09-15,C1715,P485,Pune,West,Electronics,Camera,61893.0,3,0,6535.48
12879,2023-12-12,C3226,P4,Guwahati,East,Clothing,Accessories,25716.0,4,0,5562.16
12880,2024-04-20,C538,P232,Coimbatore,South,Furniture,Bed,26924.4,3,10,4913.49
12881,2025-04-22,C2633,P3470,Bhubaneswar,East,Home Decor,Vase,47452.8,2,20,9367.87
12882,2024-08-23,C4333,P1925,Mumbai,West,Clothing,Men's Wear,73688.4,4,10,13874.29
12883,2024-01-24,C4666,P2953,Ranchi,East,Electronics,Smartwatch,49828.5,1,10,6517.7
12884,2024-05-18,C915,P2150,Jaipur,North,Electronics,Mobile,31555.0,1,0,7762.5
12885,2024-10-24,C4239,P3467,Coimbatore,South,Home Decor,Vase,45349.2,1,10,8772.64
12886,2025-03-06,C2580,P872,Bhubaneswar,East,Sports,Cricket Bat,26198.7,2,15,6130.13
12887,2024-12-21,C3932,P752,Delhi,North,Books,Comics,180022.5,5,10,36746.22
12888,2024-10-02,C4325,P3146,Coimbatore,South,Groceries,Sugar,160099.2,3,15,20794.28
12889,2024-04-13,C3815,P3122,Hyderabad,South,Groceries,Spices,84267.2,2,20,15553.15
12890,2024-03-05,C2182,P748,Bangalore,South,Books,Comics,206216.0,4,0,14102.48
12891,2024-04-02,C2415,P2805,Guwahati,East,Beauty,Shampoo,241874.75,5,5,36510.09
12892,2024-10-07,C3472,P3235,Delhi,North,Furniture,Table,86835.2,4,20,18547.36
12893,2023-11-18,C1099,P2313,Guwahati,East,Groceries,Oil,76058.85,3,15,11021.72
12894,2024-10-05,C2143,P2285,Chandigarh,North,Books,Non-Fiction,110367.4,4,15,14609.77
12895,2024-03-04,C4766,P1207,Guwahati,East,Beauty,Face Cream,177156.0,3,0,16898.04
12896,2023-11-13,C1982,P288,Mumbai,West,Books,Biography,3478.2,2,15,686.24
12897,2025-08-13,C866,P2985,Ranchi,East,Furniture,Sofa,16861.45,1,15,1842.75
12898,2025-08-24,C3840,P3800,Delhi,North,Sports,Yoga Mat,129052.1,2,15,30642.88
12899,2025-06-16,C2210,P1593,Amritsar,North,Kitchen,Juicer,69539.2,2,20,7371.72
12900,2024-06-19,C3997,P3411,Kolkata,East,Books,Textbook,249152.0,5,20,34717.96
12901,2024-09-24,C4529,P769,Bhubaneswar,East,Kitchen,Cookware Set,25776.0,4,20,4745.84
12902,2024-05-16,C3060,P1307,Guwahati,East,Sports,Football,31228.8,2,20,1800.58
12903,2023-11-10,C2852,P177,Delhi,North,Furniture,Bed,29156.4,4,10,7080.79
12904,2024-04-07,C4336,P192,Bhubaneswar,East,Furniture,Bed,362.1,1,15,73.61
12905,2024-01-28,C1209,P1560,Goa,West,Kitchen,Juicer,62395.0,1,0,6986.53
12906,2024-10-26,C2944,P1892,Bhubaneswar,East,Beauty,Lipstick,303544.0,5,5,53880.28
12907,2023-11-23,C308,P2386,Chandigarh,North,Groceries,Oil,29643.8,2,5,7092.75
12908,2024-01-05,C2644,P3383,Pune,West,Books,Textbook,28226.4,1,20,3175.83
12909,2025-09-02,C40,P3586,Surat,West,Home Decor,Wall Art,196779.25,5,15,30075.03
12910,2025-04-09,C3854,P1241,Lucknow,North,Books,Fiction,88794.6,2,5,9359.11
12911,2025-04-27,C2557,P2247,Surat,West,Books,Non-Fiction,107486.4,3,20,15398.12
12912,2024-08-16,C1516,P2446,Bhubaneswar,East,Beauty,Perfume,89544.0,5,20,22058.67
12913,2024-02-23,C2800,P2984,Goa,West,Furniture,Sofa,75959.0,1,0,7603.05
12914,2024-07-15,C1492,P3818,Coimbatore,South,Sports,Yoga Mat,134611.1,2,15,26815.83
12915,2025-02-28,C4205,P2549,Mumbai,West,Toys,RC Car,47256.0,2,20,2858.72
12916,2025-04-24,C855,P2830,Mumbai,West,Clothing,Shoes,184361.75,5,5,33341.61
12917,2024-01-20,C2200,P3405,Kolkata,East,Books,Textbook,74906.0,1,0,4232.98
12918,2025-07-08,C4482,P3599,Amritsar,North,Home Decor,Wall Art,83078.4,4,20,14421.83
12919,2025-03-04,C2513,P1032,Patna,East,Toys,Doll,262288.75,5,15,53719.58
12920,2025-08-23,C1352,P3287,Patna,East,Sports,Tennis Racket,12908.8,2,20,2209.07
12921,2024-07-01,C1621,P2756,Thiruvananthapuram,South,Beauty,Shampoo,130960.35,3,5,23910.03
12922,2023-10-31,C4109,P2086,Pune,West,Kitchen,Mixer Grinder,99366.2,4,5,21894.52
12923,2023-10-13,C1598,P1959,Chandigarh,North,Clothing,Men's Wear,139545.0,2,10,21135.93
12924,2024-10-09,C1472,P1114,Delhi,North,Sports,Dumbbells,76535.8,2,5,7558.5
12925,2025-05-18,C2684,P281,Guwahati,East,Books,Biography,19346.85,3,15,4309.89
